Date,Region,Division,Location,Unit ID,Service Line,Room Type,Market Rate,Current Rate,Occupancy Status,Days Vacant,Attribute (A/B/C),Square Footage,Last Renovated,Floor Number,Notes
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-AL-057,AL,Companion Suite,4460,4132,Occupied,0,B,650,01/01/2017,1,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-AL-058,AL,Companion Suite,4597,4448,Occupied,0,B,650,01/01/2017,3,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-AL-059,AL,Companion Suite,4408,4121,Occupied,0,B,650,01/01/2016,1,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-AL-060,AL,Companion Suite,4476,4173,Occupied,0,B,650,01/01/2015,2,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-AL-061,AL,Companion Suite,4466,0,Vacant,61,B,650,01/01/2022,3,Ready for immediate occupancy
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-AL-062,AL,Companion Suite,4812,4656,Occupied,0,B,650,01/01/2022,1,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-AL-063,AL,1 Bedroom,5405,5241,Occupied,0,B,750,01/01/2020,2,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-AL-064,AL,1 Bedroom,5146,4811,Occupied,0,B,750,01/01/2020,1,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-AL-065,AL,1 Bedroom,5528,5373,Occupied,0,B,750,01/01/2018,2,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-AL-066,AL,1 Bedroom,5245,5079,Occupied,0,B,750,01/01/2016,2,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-AL-067,AL,1 Bedroom,5625,5391,Occupied,0,A,750,01/01/2019,2,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-AL-068,AL,1 Bedroom,5012,4946,Occupied,0,B,750,01/01/2016,2,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-AL-069,AL,1 Bedroom,5540,5312,Occupied,0,B,750,01/01/2021,3,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-AL-070,AL,1 Bedroom,5330,5162,Occupied,0,B,750,01/01/2016,2,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-AL-071,AL,1 Bedroom,5392,5126,Occupied,0,A,750,01/01/2015,1,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-AL-072,AL,1 Bedroom,5176,4802,Occupied,0,A,750,01/01/2021,3,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-AL-073,AL,1 Bedroom,5269,4896,Occupied,0,A,750,01/01/2019,1,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-AL-074,AL,1 Bedroom,5256,4968,Occupied,0,B,750,01/01/2015,3,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-AL-075,AL,1 Bedroom,5293,4958,Occupied,0,B,750,01/01/2016,1,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-AL/MC-076,AL/MC,Private,7242,6812,Occupied,0,C,650,01/01/2017,3,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-AL/MC-077,AL/MC,Private,7451,0,Vacant,27,C,650,01/01/2022,1,Ready for immediate occupancy
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-AL/MC-078,AL/MC,Private,7178,7023,Occupied,0,B,650,01/01/2019,2,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-AL/MC-079,AL/MC,Private,7176,6960,Occupied,0,B,650,01/01/2015,2,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-AL/MC-080,AL/MC,Private,7165,6602,Occupied,0,B,650,01/01/2015,1,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-AL/MC-081,AL/MC,Private,7600,7316,Occupied,0,C,650,01/01/2017,1,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-AL/MC-082,AL/MC,Private,7396,7391,Occupied,0,C,650,01/01/2021,3,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-AL/MC-083,AL/MC,Private,7520,0,Vacant,7,B,650,01/01/2017,3,Ready for immediate occupancy
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-AL/MC-084,AL/MC,Private,7593,7268,Occupied,0,C,650,01/01/2020,2,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-AL/MC-085,AL/MC,Private,7340,7022,Occupied,0,B,650,01/01/2015,3,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-AL/MC-086,AL/MC,Semi-Private,6987,6749,Occupied,0,B,650,01/01/2020,3,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-AL/MC-087,AL/MC,Semi-Private,7477,6962,Occupied,0,B,650,01/01/2020,3,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-AL/MC-088,AL/MC,Semi-Private,7572,6979,Occupied,0,B,650,01/01/2022,1,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-AL/MC-089,AL/MC,Semi-Private,7313,6967,Occupied,0,C,650,01/01/2016,1,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-AL/MC-090,AL/MC,Semi-Private,7201,6868,Occupied,0,C,650,01/01/2018,2,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-AL/MC-091,AL/MC,Semi-Private,7633,0,Vacant,27,B,650,01/01/2016,3,Ready for immediate occupancy
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-AL/MC-092,AL/MC,Semi-Private,6943,6462,Occupied,0,B,650,01/01/2020,2,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-AL/MC-093,AL/MC,Semi-Private,7559,7458,Occupied,0,B,650,01/01/2015,2,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-AL/MC-094,AL/MC,Semi-Private,7694,7262,Occupied,0,B,650,01/01/2017,3,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-AL/MC-095,AL/MC,Semi-Private,7444,7401,Occupied,0,B,650,01/01/2018,2,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-HC-096,HC,Private,8896,8720,Occupied,0,C,650,01/01/2015,3,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-HC-097,HC,Private,8816,8626,Occupied,0,C,650,01/01/2021,3,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-HC-098,HC,Private,8489,8416,Occupied,0,C,650,01/01/2017,1,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-HC-099,HC,Private,8660,8586,Occupied,0,C,650,01/01/2019,2,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-HC-100,HC,Private,8036,7680,Occupied,0,C,650,01/01/2015,1,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-HC-101,HC,Private,8217,0,Vacant,23,C,650,01/01/2019,3,Ready for immediate occupancy
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-HC-102,HC,Private,8009,0,Vacant,77,B,650,01/01/2019,3,Ready for immediate occupancy
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-HC-103,HC,Private,8462,8078,Occupied,0,B,650,01/01/2019,1,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-HC-104,HC,Semi-Private,8231,7872,Occupied,0,C,650,01/01/2016,2,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-HC-105,HC,Semi-Private,8251,8077,Occupied,0,B,650,01/01/2018,2,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-HC-106,HC,Semi-Private,8689,0,Vacant,89,C,650,01/01/2016,1,Ready for immediate occupancy
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-HC-107,HC,Semi-Private,8510,8427,Occupied,0,C,650,01/01/2017,1,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-HC-108,HC,Semi-Private,8590,8365,Occupied,0,C,650,01/01/2019,3,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-HC-109,HC,Semi-Private,8071,0,Vacant,15,C,650,01/01/2021,2,Ready for immediate occupancy
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-HC-110,HC,Semi-Private,8404,0,Vacant,61,B,650,01/01/2020,3,Ready for immediate occupancy
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-HC-111,HC,Semi-Private,8551,8069,Occupied,0,C,650,01/01/2017,3,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-HC-112,HC,Ward,8026,7873,Occupied,0,C,650,01/01/2019,2,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-HC-113,HC,Ward,7352,0,Vacant,47,C,650,01/01/2015,2,Ready for immediate occupancy
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-HC-114,HC,Ward,7366,6833,Occupied,0,C,650,01/01/2019,2,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-HC-115,HC,Ward,7525,7043,Occupied,0,C,650,01/01/2021,2,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-HC-116,HC,Ward,7677,0,Vacant,46,C,650,01/01/2019,2,Ready for immediate occupancy
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-HC-117,HC,Ward,7754,7354,Occupied,0,C,650,01/01/2016,2,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-HC-118,HC,Ward,7466,7463,Occupied,0,C,650,01/01/2015,3,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-HC-119,HC,Ward,7650,7412,Occupied,0,C,650,01/01/2015,2,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-HC-120,HC,Ward,7752,7408,Occupied,0,B,650,01/01/2019,1,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-HC/MC-121,HC/MC,Private,9544,9351,Occupied,0,C,650,01/01/2022,1,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-HC/MC-122,HC/MC,Private,9883,9490,Occupied,0,B,650,01/01/2018,1,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-HC/MC-123,HC/MC,Private,9796,9652,Occupied,0,C,650,01/01/2020,1,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-HC/MC-124,HC/MC,Private,9653,9195,Occupied,0,C,650,01/01/2019,2,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-HC/MC-125,HC/MC,Private,9703,9184,Occupied,0,B,650,01/01/2015,2,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-HC/MC-126,HC/MC,Private,9711,9276,Occupied,0,C,650,01/01/2019,3,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-HC/MC-127,HC/MC,Private,9268,9000,Occupied,0,C,650,01/01/2016,2,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-HC/MC-128,HC/MC,Semi-Private,9742,0,Vacant,5,C,650,01/01/2016,2,Ready for immediate occupancy
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-HC/MC-129,HC/MC,Semi-Private,9424,0,Vacant,12,C,650,01/01/2022,3,Ready for immediate occupancy
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-HC/MC-130,HC/MC,Semi-Private,9498,0,Vacant,37,B,650,01/01/2017,2,Ready for immediate occupancy
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-HC/MC-131,HC/MC,Semi-Private,9631,0,Vacant,42,B,650,01/01/2020,1,Ready for immediate occupancy
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-HC/MC-132,HC/MC,Semi-Private,9642,9019,Occupied,0,C,650,01/01/2017,3,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-HC/MC-133,HC/MC,Semi-Private,9622,9235,Occupied,0,C,650,01/01/2020,2,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-HC/MC-134,HC/MC,Semi-Private,9594,9142,Occupied,0,C,650,01/01/2017,3,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-HC/MC-135,HC/MC,Semi-Private,9922,9873,Occupied,0,C,650,01/01/2015,1,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-SL-136,SL,Studio,5443,5038,Occupied,0,A,550,01/01/2021,1,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-SL-137,SL,Studio,5362,5290,Occupied,0,B,550,01/01/2019,1,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-SL-138,SL,Studio,5859,5423,Occupied,0,A,550,01/01/2019,3,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-SL-139,SL,Studio,5363,5120,Occupied,0,A,550,01/01/2021,2,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-SL-140,SL,Studio,5935,5789,Occupied,0,A,550,01/01/2018,3,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-SL-141,SL,Studio,5598,5284,Occupied,0,B,550,01/01/2019,3,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-SL-142,SL,Studio,5889,5765,Occupied,0,A,550,01/01/2022,1,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-SL-143,SL,Studio,5774,5346,Occupied,0,A,550,01/01/2017,1,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-SL-144,SL,Studio,5644,5209,Occupied,0,B,550,01/01/2015,2,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-SL-145,SL,Studio,5614,5605,Occupied,0,A,550,01/01/2015,2,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-SL-146,SL,1 Bedroom,6560,6504,Occupied,0,B,750,01/01/2017,2,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-SL-147,SL,1 Bedroom,6306,6212,Occupied,0,B,750,01/01/2018,1,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-SL-148,SL,1 Bedroom,6783,6443,Occupied,0,A,750,01/01/2016,3,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-SL-149,SL,1 Bedroom,6718,6686,Occupied,0,A,750,01/01/2018,1,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-SL-150,SL,1 Bedroom,6739,6708,Occupied,0,B,750,01/01/2018,1,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-SL-151,SL,1 Bedroom,6230,6166,Occupied,0,B,750,01/01/2017,1,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-SL-152,SL,1 Bedroom,6835,6318,Occupied,0,A,750,01/01/2016,1,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-SL-153,SL,1 Bedroom,6708,6196,Occupied,0,A,750,01/01/2017,3,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-SL-154,SL,1 Bedroom,6390,6008,Occupied,0,B,750,01/01/2019,1,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-SL-155,SL,1 Bedroom,6777,6744,Occupied,0,A,750,01/01/2019,2,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-SL-156,SL,Deluxe Suite,7133,7055,Occupied,0,A,850,01/01/2016,3,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-SL-157,SL,Deluxe Suite,7284,7240,Occupied,0,B,850,01/01/2018,1,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-SL-158,SL,Deluxe Suite,6682,6361,Occupied,0,A,850,01/01/2017,1,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-SL-159,SL,Deluxe Suite,7067,6657,Occupied,0,B,850,01/01/2021,3,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-SL-160,SL,Deluxe Suite,7125,7027,Occupied,0,A,850,01/01/2020,3,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-SL-161,SL,Deluxe Suite,7116,6600,Occupied,0,B,850,01/01/2017,3,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-SL-162,SL,Deluxe Suite,7227,6939,Occupied,0,A,850,01/01/2017,3,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-SL-163,SL,Deluxe Suite,6988,0,Vacant,59,A,850,01/01/2015,3,Ready for immediate occupancy
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-SL-164,SL,Deluxe Suite,6804,6779,Occupied,0,B,850,01/01/2019,3,
11/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-SL-165,SL,Deluxe Suite,7088,6572,Occupied,0,A,850,01/01/2015,2,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-IL-001,IL,Studio,3739,3584,Occupied,0,A,550,01/01/2022,1,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-IL-002,IL,Studio,3401,3393,Occupied,0,A,550,01/01/2017,3,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-IL-003,IL,Studio,3735,3509,Occupied,0,B,550,01/01/2019,3,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-IL-004,IL,Studio,3768,3494,Occupied,0,A,550,01/01/2021,3,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-IL-005,IL,Studio,3453,3288,Occupied,0,A,550,01/01/2022,3,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-IL-006,IL,Studio,3815,0,Vacant,53,B,550,01/01/2019,2,Ready for immediate occupancy
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-IL-007,IL,Studio,3735,3565,Occupied,0,A,550,01/01/2019,2,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-IL-008,IL,Studio,3505,3252,Occupied,0,B,550,01/01/2021,1,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-IL-009,IL,Studio,3378,3331,Occupied,0,B,550,01/01/2017,2,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-IL-010,IL,Studio,3532,3481,Occupied,0,A,550,01/01/2015,1,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-IL-011,IL,Studio,3429,3300,Occupied,0,A,550,01/01/2017,1,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-IL-012,IL,Studio,3721,3585,Occupied,0,B,550,01/01/2017,1,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-IL-013,IL,Studio,3616,3541,Occupied,0,B,550,01/01/2019,2,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-IL-014,IL,1 Bedroom,3989,3752,Occupied,0,A,750,01/01/2016,1,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-IL-015,IL,1 Bedroom,4017,3788,Occupied,0,A,750,01/01/2021,3,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-IL-016,IL,1 Bedroom,4362,4229,Occupied,0,B,750,01/01/2016,1,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-IL-017,IL,1 Bedroom,4227,4003,Occupied,0,A,750,01/01/2019,3,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-IL-018,IL,1 Bedroom,3849,3592,Occupied,0,B,750,01/01/2018,2,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-IL-019,IL,1 Bedroom,4271,4246,Occupied,0,A,750,01/01/2017,2,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-IL-020,IL,1 Bedroom,3869,3676,Occupied,0,B,750,01/01/2017,2,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-IL-021,IL,1 Bedroom,4403,4103,Occupied,0,B,750,01/01/2015,2,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-IL-022,IL,1 Bedroom,4391,0,Vacant,88,B,750,01/01/2021,3,Ready for immediate occupancy
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-IL-023,IL,1 Bedroom,4399,4228,Occupied,0,B,750,01/01/2017,3,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-IL-024,IL,1 Bedroom,3925,3867,Occupied,0,A,750,01/01/2022,1,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-IL-025,IL,1 Bedroom,4080,4045,Occupied,0,B,750,01/01/2017,1,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-IL-026,IL,1 Bedroom,4311,4213,Occupied,0,B,750,01/01/2016,2,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-IL-027,IL,2 Bedroom,4976,4681,Occupied,0,A,950,01/01/2020,2,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-IL-028,IL,2 Bedroom,4421,4071,Occupied,0,A,950,01/01/2022,1,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-IL-029,IL,2 Bedroom,4951,4786,Occupied,0,A,950,01/01/2020,3,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-IL-030,IL,2 Bedroom,4765,0,Vacant,73,A,950,01/01/2020,2,Ready for immediate occupancy
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-IL-031,IL,2 Bedroom,4562,4342,Occupied,0,A,950,01/01/2019,3,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-IL-032,IL,2 Bedroom,4723,4423,Occupied,0,B,950,01/01/2017,3,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-IL-033,IL,2 Bedroom,4645,4623,Occupied,0,A,950,01/01/2021,1,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-IL-034,IL,2 Bedroom,4621,0,Vacant,15,A,950,01/01/2017,1,Ready for immediate occupancy
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-IL-035,IL,2 Bedroom,4943,4862,Occupied,0,A,950,01/01/2020,3,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-IL-036,IL,2 Bedroom,4384,4155,Occupied,0,A,950,01/01/2021,1,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-IL-037,IL,2 Bedroom,4623,4484,Occupied,0,B,950,01/01/2022,1,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-IL-038,IL,2 Bedroom,4609,0,Vacant,21,B,950,01/01/2016,1,Ready for immediate occupancy
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-IL-039,IL,2 Bedroom,4676,0,Vacant,20,A,950,01/01/2022,3,Ready for immediate occupancy
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-IL-040,IL,2 Bedroom,4796,4640,Occupied,0,A,950,01/01/2021,2,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-AL-041,AL,Studio,4640,4590,Occupied,0,A,550,01/01/2017,1,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-AL-042,AL,Studio,4891,4606,Occupied,0,B,550,01/01/2018,2,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-AL-043,AL,Studio,4387,4132,Occupied,0,B,550,01/01/2017,2,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-AL-044,AL,Studio,4668,0,Vacant,63,B,550,01/01/2017,3,Ready for immediate occupancy
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-AL-045,AL,Studio,4841,4677,Occupied,0,B,550,01/01/2015,3,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-AL-046,AL,Studio,4621,0,Vacant,41,B,550,01/01/2015,3,Ready for immediate occupancy
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-AL-047,AL,Studio,4799,4425,Occupied,0,A,550,01/01/2019,2,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-AL-048,AL,Studio,4852,4745,Occupied,0,B,550,01/01/2022,2,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-AL-049,AL,Studio,4447,4263,Occupied,0,B,550,01/01/2016,3,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-AL-050,AL,Studio,4725,4545,Occupied,0,A,550,01/01/2019,1,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-AL-051,AL,Studio,4538,4459,Occupied,0,B,550,01/01/2021,1,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-AL-052,AL,Companion Suite,4842,4820,Occupied,0,B,650,01/01/2021,2,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-AL-053,AL,Companion Suite,4405,4357,Occupied,0,B,650,01/01/2018,3,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-AL-054,AL,Companion Suite,4491,4197,Occupied,0,B,650,01/01/2016,1,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-AL-055,AL,Companion Suite,4412,4111,Occupied,0,B,650,01/01/2016,2,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-AL-056,AL,Companion Suite,4426,4256,Occupied,0,B,650,01/01/2019,2,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-AL-057,AL,Companion Suite,4494,4471,Occupied,0,A,650,01/01/2015,2,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-AL-058,AL,Companion Suite,4348,4343,Occupied,0,A,650,01/01/2015,2,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-AL-059,AL,Companion Suite,4696,4379,Occupied,0,B,650,01/01/2022,3,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-AL-060,AL,Companion Suite,4487,4273,Occupied,0,B,650,01/01/2020,3,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-AL-061,AL,Companion Suite,4673,4421,Occupied,0,B,650,01/01/2016,3,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-AL-062,AL,Companion Suite,4747,4579,Occupied,0,A,650,01/01/2015,2,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-AL-063,AL,1 Bedroom,5512,5396,Occupied,0,B,750,01/01/2019,1,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-AL-064,AL,1 Bedroom,5260,5014,Occupied,0,A,750,01/01/2022,3,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-AL-065,AL,1 Bedroom,5334,5159,Occupied,0,A,750,01/01/2015,1,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-AL-066,AL,1 Bedroom,5395,4998,Occupied,0,B,750,01/01/2017,3,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-AL-067,AL,1 Bedroom,5034,5007,Occupied,0,B,750,01/01/2021,1,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-AL-068,AL,1 Bedroom,5539,5180,Occupied,0,B,750,01/01/2017,2,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-AL-069,AL,1 Bedroom,5452,5132,Occupied,0,B,750,01/01/2019,3,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-AL-070,AL,1 Bedroom,5414,5360,Occupied,0,A,750,01/01/2018,3,
11/01/2024,North,Northwest,Cedar Ridge Care Center,CEDAR-AL-071,AL,1 Bedroom,5101,4734,Occupied,0,B,750,01/01/2022,1,
